date,btc_open,btc_high,btc_low,btc_close,btc_volume,fng_value,fng_class,active_addresses,tx_count,tx_volume,bitcoin_interest,dollar_value,10Y_yield,cpi,dow_adj,sp_adj,nasdaq_adj,sp_ret,nasdaq_ret,dow_ret
2022-10-13,19143.0,19504.0,18183.0,19375.0,2759.89302801,20.0,Extreme Fear,691476.0,281093.0,126550.70381975007,17,127.7276,3.97,297.979,30038.720703125,3669.909912109375,10649.150390625,0.02596564246086497,0.022275949155863284,0.028341219266840634
2022-10-14,19366.0,19947.0,19116.0,19169.0,1478.2110543,24.0,Extreme Fear,694651.0,284648.0,119402.10150326001,17,128.3303,4.0,297.979,29634.830078125,3583.070068359375,10321.3896484375,-0.02366266361565439,-0.030778111883558834,-0.01344566664445146
2022-10-15,19166.0,19229.0,19049.0,19105.0,355.82991652,24.0,Extreme Fear,612380.0,241758.0,49417.1755338,17,128.3303,4.0,297.979,29634.830078125,3583.070068359375,10321.3896484375,-0.02366266361565439,-0.030778111883558834,-0.01344566664445146
2022-10-16,19103.0,19375.0,18990.0,19375.0,349.46688735,24.0,Extreme Fear,558957.0,212919.0,36499.860557399996,17,128.3303,4.0,297.979,29634.830078125,3583.070068359375,10321.3896484375,-0.02366266361565439,-0.030778111883558834,-0.01344566664445146
2022-10-17,19375.0,19672.0,19111.0,19527.0,1138.42878216,20.0,Extreme Fear,613662.0,260471.0,105025.23841749,17,127.6478,4.02,297.979,30185.8203125,3677.949951171875,10675.7998046875,0.026480052302171098,0.0343374456659189,0.018592657117400435
2022-10-18,19528.0,19700.0,19099.0,19220.0,1426.57421072,22.0,Extreme Fear,615413.0,257694.0,153222.1593874299,17,127.9184,4.01,297.979,30523.80078125,3719.97998046875,10772.400390625,0.011427569666488724,0.009048557270162183,0.011196663375420801
2022-10-19,19220.0,19431.0,19078.0,19226.0,1329.11642455,23.0,Extreme Fear,612805.0,263517.0,114257.30915332,17,128.3992,4.14,297.979,30423.810546875,3695.159912109375,10680.509765625,-0.0066720972934503076,-0.008530190270310656,-0.0032758120488199927
2022-10-20,19228.0,19340.0,18913.0,19061.0,1496.88192042,23.0,Extreme Fear,633545.0,263986.0,93549.67684794002,17,128.0084,4.24,297.979,30333.58984375,3665.780029296875,10614.83984375,-0.007950909706564868,-0.00614857561259452,-0.002965463612324082
2022-10-21,19062.0,19245.0,18660.0,19189.0,2036.31092465,23.0,Extreme Fear,671089.0,270741.0,81538.80232281,17,127.6758,4.21,297.979,31082.560546875,3752.75,10859.7197265625,0.02372481982226482,0.02306957866695325,0.024691133063478032
2022-10-22,19191.0,19250.0,19118.0,19186.0,476.82914723,20.0,Extreme Fear,598580.0,233097.0,51422.25094386996,17,127.6758,4.21,297.979,31082.560546875,3752.75,10859.7197265625,0.02372481982226482,0.02306957866695325,0.024691133063478032
2022-10-23,19187.0,19519.0,19079.0,19507.0,914.21753498,23.0,Extreme Fear,582380.0,217872.0,44768.293837399986,17,127.6758,4.21,297.979,31082.560546875,3752.75,10859.7197265625,0.02372481982226482,0.02306957866695325,0.024691133063478032
2022-10-24,19505.0,19689.0,19169.0,19345.0,1251.4993507,22.0,Extreme Fear,629949.0,264486.0,100242.51295126003,17,128.0351,4.25,297.979,31499.619140625,3797.340087890625,10952.6103515625,0.011881976654619875,0.00855368530117695,0.013417768240844952
2022-10-25,19345.0,20418.0,19222.0,20276.0,2844.80784664,20.0,Extreme Fear,601629.0,248540.0,102927.49929828,17,127.384,4.1,297.979,31836.740234375,3859.110107421875,11199.1201171875,0.016266654579669915,0.022506941972041616,0.010702386344576986
2022-10-26,20275.0,21012.0,19971.0,20751.0,2631.63892569,33.0,Fear,683262.0,306069.0,235017.04028766992,17,126.481,4.04,297.979,31839.109375,3830.60009765625,10970.990234375,-0.007387716072364547,-0.020370339850394603,7.44153015528326e-05
2022-10-27,20774.0,20906.0,20450.0,20628.0,1595.36098402,32.0,Fear,648360.0,267995.0,133043.22527371996,17,126.7102,3.96,297.979,32033.279296875,3807.300048828125,10792.669921875,-0.006082610618211248,-0.01625380286469269,0.006098472152222367
2022-10-28,20636.0,20750.0,20008.0,20614.0,2010.52863591,30.0,Fear,679257.0,283035.0,103848.7784224,17,127.2196,4.02,297.979,32861.80078125,3901.06005859375,11102.4501953125,0.024626377895927698,0.028702839582782413,0.02586439798112794
2022-10-29,20612.0,21078.0,20566.0,20844.0,1128.32811784,34.0,Fear,668004.0,252661.0,65975.69104714999,17,127.2196,4.02,297.979,32861.80078125,3901.06005859375,11102.4501953125,0.024626377895927698,0.028702839582782413,0.02586439798112794
2022-10-30,20844.0,20931.0,20561.0,20655.0,841.10312957,34.0,Fear,594597.0,222138.0,41546.18391372,17,127.2196,4.02,297.979,32861.80078125,3901.06005859375,11102.4501953125,0.024626377895927698,0.028702839582782413,0.02586439798112794
2022-10-31,20655.0,20833.0,20243.0,20368.0,1800.5434787899999,31.0,Fear,667561.0,284125.0,133421.56382633996,17,127.6272,4.1,297.979,32732.94921875,3871.97998046875,10988.150390625,-0.00745440410765752,-0.010295007199019768,-0.003921013439212362
2022-11-01,20364.0,20681.0,20334.0,20445.0,1336.00999723,30.0,Fear,666319.0,276192.0,126346.06091022005,26,127.4011,4.07,298.708,32653.19921875,3856.10009765625,10890.849609375,-0.004101230608784645,-0.00885506457328944,-0.002436382968947881
2022-11-02,20448.0,20802.0,20116.0,20263.0,2113.52903992,30.0,Fear,630399.0,257467.0,116834.66591761999,26,127.3138,4.1,298.708,32147.759765625,3759.68994140625,10524.7998046875,-0.02500198485734284,-0.03361076663591045,-0.015479017836474873
2022-11-03,20241.0,20387.0,20039.0,20265.0,1197.14845073,30.0,Fear,716406.0,297039.0,101906.65208033002,26,128.1712,4.14,298.708,32001.25,3719.889892578125,10342.9404296875,-0.010585992315429671,-0.01727912914020502,-0.004557386477102576
2022-11-04,20269.0,21290.0,20164.0,21102.0,3211.68889639,30.0,Fear,689430.0,281515.0,238035.06128571005,26,127.149,4.17,298.708,32403.220703125,3770.550048828125,10475.25,0.013618724670070526,0.012792258759678266,0.012561093804929424
2022-11-05,21103.0,21473.0,21058.0,21335.0,1056.16853291,38.0,Fear,648416.0,257198.0,65835.42060695,26,127.149,4.17,298.708,32403.220703125,3770.550048828125,10475.25,0.013618724670070526,0.012792258759678266,0.012561093804929424
2022-11-06,21335.0,21376.0,21151.0,21222.0,450.75269668,40.0,Fear,577334.0,223404.0,70645.36961165,26,127.149,4.17,298.708,32403.220703125,3770.550048828125,10475.25,0.013618724670070526,0.012792258759678266,0.012561093804929424
2022-11-07,21222.0,21231.0,20589.0,20707.0,1243.27333937,33.0,Fear,643216.0,264869.0,185616.56259719995,26,126.3098,4.22,298.708,32827.0,3806.800048828125,10564.51953125,0.009613981920559844,0.008521947566883847,0.013078307886664087
2022-11-08,20711.0,20889.0,18433.0,18612.0,7815.49288953,31.0,Fear,719305.0,295778.0,270411.1954656301,26,125.64,4.14,298.708,33160.828125,3828.110107421875,10616.2001953125,0.005597892802462701,0.004891908610668683,0.010169315654796396
2022-11-09,18591.0,18722.0,16446.0,16585.0,10696.83864816,29.0,Fear,754032.0,292265.0,362299.66412028007,26,125.9926,4.12,298.708,32513.939453125,3748.570068359375,10353.169921875,-0.02077788695478977,-0.024776310600627016,-0.019507615112522192
2022-11-10,16594.0,17964.0,15632.0,17354.0,9234.31072914,22.0,Extreme Fear,774942.0,292831.0,321448.46821203,26,124.7142,3.82,298.708,33715.37109375,3956.3701171875,11114.150390625,0.05543448436034493,0.07350217126661285,0.03695127876943638
2022-11-11,17349.0,18150.0,16394.0,16806.0,5707.79336243,25.0,Extreme Fear,747386.0,284467.0,299211.35520998004,26,124.7142,3.82,298.708,33747.859375,3992.929931640625,11323.330078125,0.009240746788147902,0.018821023663351477,0.0009636044390453069
2022-11-12,16810.0,17065.0,16546.0,16842.0,3041.31913082,21.0,Extreme Fear,677645.0,239254.0,175351.8093845499,26,124.7142,3.82,298.708,33747.859375,3992.929931640625,11323.330078125,0.009240746788147902,0.018821023663351477,0.0009636044390453069
2022-11-13,16844.0,17240.0,16449.0,16499.0,2095.40948311,22.0,Extreme Fear,656286.0,227644.0,89737.34661081001,26,124.7142,3.82,298.708,33747.859375,3992.929931640625,11323.330078125,0.009240746788147902,0.018821023663351477,0.0009636044390453069
2022-11-14,16498.0,17130.0,15784.0,16590.0,7377.61584349,24.0,Extreme Fear,661596.0,242416.0,249897.19591568003,26,123.4425,3.88,298.708,33536.69921875,3957.25,11196.2197265625,-0.008935777048800997,-0.011225527356838128,-0.0062569940778651745
2022-11-15,16590.0,17095.0,16166.0,16721.0,6246.7133532200005,22.0,Extreme Fear,703644.0,283090.0,177005.40231981996,26,123.0534,3.8,298.708,33592.921875,3991.72998046875,11358.41015625,0.008713116550319144,0.014486177803630484,0.0016764516950007469
2022-11-16,16715.0,16980.0,16371.0,16534.0,4041.342049,23.0,Extreme Fear,670368.0,268373.0,215719.93325205,26,123.2964,3.67,298.708,33553.828125,3958.7900390625,11183.66015625,-0.008252046497990273,-0.01538507569246772,-0.0011637496180137985
2022-11-17,16535.0,16754.0,16412.0,16694.0,2745.64108419,20.0,Extreme Fear,636467.0,248465.0,235655.2621829801,26,123.9929,3.77,298.708,33546.3203125,3946.56005859375,11144.9599609375,-0.0030893228355314273,-0.0034604230432442318,-0.000223754275429644
2022-11-18,16697.0,16971.0,16540.0,16570.0,2821.32476045,23.0,Extreme Fear,697975.0,282091.0,380947.7186937702,26,123.8678,3.82,298.708,33745.69140625,3965.340087890625,11146.0595703125,0.00475858190881473,9.866427325477822e-05,0.005943158352175848
2022-11-19,16568.0,16708.0,16548.0,16612.0,1339.39025778,23.0,Extreme Fear,647807.0,260694.0,75805.57166116002,26,123.8678,3.82,298.708,33745.69140625,3965.340087890625,11146.0595703125,0.00475858190881473,9.866427325477822e-05,0.005943158352175848
2022-11-20,16611.0,16799.0,16447.0,16562.0,1532.82610769,24.0,Extreme Fear,595776.0,229923.0,80289.29798826,26,123.8678,3.82,298.708,33745.69140625,3965.340087890625,11146.0595703125,0.00475858190881473,9.866427325477822e-05,0.005943158352175848
2022-11-21,16562.0,16580.0,15879.0,15954.0,4399.70864562,21.0,Extreme Fear,661220.0,270779.0,162515.32541552995,26,124.7143,3.83,298.708,33700.28125,3949.93994140625,11024.509765625,-0.003883688698329779,-0.010905181685126442,-0.001345657900539865
2022-11-22,15954.0,16281.0,15479.0,16124.0,5099.04500284,22.0,Extreme Fear,623451.0,253235.0,165187.9453408401,26,124.251,3.76,298.708,34098.1015625,4003.580078125,11174.41015625,0.013579987927526016,0.013597011913617951,0.011804658529370515
2022-11-23,16125.0,16619.0,16071.0,16525.0,3169.82969694,22.0,Extreme Fear,696412.0,273997.0,204711.54136666004,26,123.7739,3.71,298.708,34194.05859375,4027.260009765625,11285.3203125,0.0059146891478476515,0.009925370082103813,0.002814145857185535
2022-11-24,16519.0,16783.0,16388.0,16576.0,2752.10507678,20.0,Extreme Fear,642832.0,254639.0,102490.43911741996,26,123.7739,3.71,298.708,34194.05859375,4027.260009765625,11285.3203125,0.0059146891478476515,0.009925370082103813,0.002814145857185535
2022-11-25,16570.0,16616.0,16339.0,16483.0,1866.56739262,20.0,Extreme Fear,640008.0,258341.0,131464.53581095004,26,123.3547,3.68,298.708,34347.03125,4026.1201171875,11226.3603515625,-0.0002830441976333642,-0.005224482717800627,0.004473661874053292
2022-11-26,16483.0,16685.0,16458.0,16467.0,1506.80765742,22.0,Extreme Fear,598183.0,229735.0,73006.08261423999,26,123.3547,3.68,298.708,34347.03125,4026.1201171875,11226.3603515625,-0.0002830441976333642,-0.005224482717800627,0.004473661874053292
2022-11-27,16463.0,16584.0,16387.0,16556.0,1216.60314438,26.0,Fear,568789.0,222672.0,56089.66305967997,26,123.3547,3.68,298.708,34347.03125,4026.1201171875,11226.3603515625,-0.0002830441976333642,-0.005224482717800627,0.004473661874053292
2022-11-28,16556.0,16587.0,16004.0,16156.0,3419.46270006,28.0,Fear,630827.0,262636.0,99726.42219165999,26,123.6181,3.69,298.708,33849.4609375,3963.93994140625,11049.5,-0.015444192913123267,-0.01575402410255644,-0.014486559518881226
2022-11-29,16159.0,16529.0,16102.0,16412.0,2131.3671802,26.0,Fear,658815.0,271512.0,142246.02233415004,26,123.6703,3.75,298.708,33852.53125,3957.6298828125,10983.7802734375,-0.0015918653377758885,-0.005947755695959067,9.07049156755324e-05
2022-11-30,16416.0,17072.0,16416.0,16926.0,3622.50866876,29.0,Fear,656181.0,271416.0,125676.97722498,26,123.5276,3.68,298.708,34589.76953125,4080.110107421875,11468.0,0.030947872397389053,0.04408497935210032,0.0217779366572477
2022-12-01,16924.0,17250.0,16901.0,16934.0,3766.38799329,27.0,Fear,704310.0,285467.0,153818.75623677997,18,122.0147,3.53,298.808,34395.01171875,4076.570068359375,11482.4501953125,-0.0008676332180498347,0.0012600449348185716,-0.005630503329143277
2022-12-02,16933.0,17102.0,16800.0,16957.0,2401.99731595,27.0,Fear,686664.0,271725.0,129873.89691509,18,122.0218,3.51,298.808,34429.87890625,4071.699951171875,11461.5,-0.001194660488065602,-0.0018245404905873341,0.0010137280308293306
2022-12-03,16958.0,17150.0,16898.0,16972.0,1440.76403464,27.0,Fear,650867.0,250951.0,50410.066004050015,18,122.0218,3.51,298.808,34429.87890625,4071.699951171875,11461.5,-0.001194660488065602,-0.0018245404905873341,0.0010137280308293306
2022-12-04,16972.0,17154.0,16868.0,17068.0,1651.1386441500001,26.0,Fear,570337.0,219810.0,47497.93899903002,18,122.0218,3.51,298.808,34429.87890625,4071.699951171875,11461.5,-0.001194660488065602,-0.0018245404905873341,0.0010137280308293306
2022-12-05,17071.0,17418.0,16991.0,17048.0,2122.52566013,26.0,Fear,654949.0,274064.0,109105.11375510003,18,122.6511,3.6,298.808,33947.1015625,3998.840087890625,11239.9404296875,-0.017894212283564803,-0.019330765633861158,-0.014022045940520589
2022-12-06,17052.0,17100.0,16879.0,16977.0,1425.24435354,25.0,Extreme Fear,637825.0,262438.0,143476.32770075,18,123.0319,3.51,298.808,33596.33984375,3941.260009765625,11014.8896484375,-0.014399194981406072,-0.02002241761491763,-0.010332596970148211
2022-12-07,16974.0,17131.0,16736.0,16789.0,1263.92056919,29.0,Fear,652144.0,272328.0,85391.09689079002,18,122.7716,3.42,298.808,33597.921875,3933.919921875,10958.5498046875,-0.0018623708845491027,-0.005114880452569248,4.708939299225001e-05
2022-12-08,16789.0,17281.0,16734.0,17244.0,1346.08469115,25.0,Extreme Fear,646079.0,263838.0,113981.26200627994,18,122.4275,3.48,298.808,33781.48046875,3963.510009765625,11082.0,0.00752178195750397,0.011265194529635147,0.005463391290476904
2022-12-09,17248.0,17353.0,17077.0,17150.0,1615.02144882,26.0,Fear,662365.0,265668.0,102828.66965411999,18,122.4343,3.57,298.808,33476.4609375,3934.3798828125,11004.6201171875,-0.007349578247904498,-0.006982483560052377,-0.009029193718497974
2022-12-10,17150.0,17223.0,17073.0,17188.0,738.61358936,27.0,Fear,617455.0,241668.0,56386.77915531,18,122.4343,3.57,298.808,33476.4609375,3934.3798828125,11004.6201171875,-0.007349578247904498,-0.006982483560052377,-0.009029193718497974
2022-12-11,17189.0,17213.0,17100.0,17200.0,781.23280993,26.0,Fear,570664.0,217788.0,43753.425011329986,18,122.4343,3.57,298.808,33476.4609375,3934.3798828125,11004.6201171875,-0.007349578247904498,-0.006982483560052377,-0.009029193718497974
2022-12-12,17202.0,17264.0,16881.0,17029.0,1907.53367882,27.0,Fear,639530.0,262646.0,103777.76559315,18,122.7861,3.61,298.808,34005.0390625,3990.56005859375,11143.740234375,0.014279296218109305,0.012641973617082636,0.015789546152648715
2022-12-13,17030.0,18106.0,17008.0,17713.0,3679.20660769,27.0,Fear,710573.0,287224.0,174190.50415202003,18,121.8644,3.51,298.808,34108.640625,4019.64990234375,11256.8095703125,0.0072896644387934195,0.010146443972977481,0.00304665324187936
2022-12-14,17713.0,18373.0,17699.0,18231.0,3016.45937133,30.0,Fear,673994.0,276441.0,125425.94444212996,18,121.8391,3.49,298.808,33966.3515625,3995.320068359375,11170.8896484375,-0.006052724634100337,-0.007632706348839391,-0.004171642724328017
2022-12-15,18221.0,18303.0,17328.0,17398.0,2734.43134031,31.0,Fear,691792.0,276713.0,138245.00442593,18,122.5684,3.44,298.808,33202.21875,3895.75,10810.5302734375,-0.024921675023714007,-0.03225878925859804,-0.022496758625781488
2022-12-16,17398.0,17525.0,16743.0,16824.0,2585.96589071,29.0,Fear,675745.0,254176.0,131595.27108973003,18,122.6647,3.48,298.808,32920.4609375,3852.360107421875,10705.41015625,-0.011137750774080746,-0.009723863171244296,-0.008486113973934395
2022-12-17,16820.0,16954.0,16572.0,16708.0,1770.65200221,28.0,Fear,675840.0,263200.0,82851.81833940999,18,122.6647,3.48,298.808,32920.4609375,3852.360107421875,10705.41015625,-0.011137750774080746,-0.009723863171244296,-0.008486113973934395
2022-12-18,16708.0,16794.0,16676.0,16746.0,618.43067238,26.0,Fear,559608.0,212673.0,48512.82134981999,18,122.6647,3.48,298.808,32920.4609375,3852.360107421875,10705.41015625,-0.011137750774080746,-0.009723863171244296,-0.008486113973934395
2022-12-19,16746.0,16850.0,16525.0,16544.0,1655.55234222,29.0,Fear,625817.0,259096.0,115664.68060854994,18,122.5438,3.57,298.808,32757.5390625,3817.659912109375,10546.0302734375,-0.009007516001852345,-0.014887788556092962,-0.004948954855441112
2022-12-20,16543.0,17046.0,16293.0,16840.0,2478.54053122,29.0,Fear,653824.0,268893.0,122862.26633830997,18,122.1502,3.69,298.808,32849.73828125,3821.6201171875,10547.1103515625,0.0010373383615349674,0.00010241561013923928,0.0028145953996754347
2022-12-21,16843.0,16924.0,16719.0,16791.0,1577.0167598799999,26.0,Fear,653064.0,272491.0,145483.68008763,18,122.2965,3.68,298.808,33376.48046875,3878.43994140625,10709.3701171875,0.014867993802734736,0.01538428633212896,0.01603489753830556
2022-12-22,16792.0,16863.0,16570.0,16616.0,1678.2085208400001,28.0,Fear,665463.0,271181.0,110843.16879232002,18,122.2525,3.67,298.808,33027.48828125,3822.389892578125,10476.1201171875,-0.01445169956861636,-0.02177999242230466,-0.010456230932640032
2022-12-23,16615.0,16916.0,16613.0,16836.0,2371.42054367,27.0,Fear,680283.0,273926.0,118621.26828581,18,121.9843,3.75,298.808,33203.9296875,3844.820068359375,10497.8603515625,0.005868102525282026,0.0020752181276857407,0.005342259294666585
2022-12-24,16836.0,16858.0,16768.0,16841.0,1151.722325,29.0,Fear,562534.0,213339.0,60977.16896175997,18,121.9843,3.75,298.808,33203.9296875,3844.820068359375,10497.8603515625,0.005868102525282026,0.0020752181276857407,0.005342259294666585
